Car_ID,Model,Production_Date,Color,Price
2521,Model 3,2022-01-27,BLACK,51894.94
2522,Model S,2022-10-25,SILVER,136939.25
2523,Model Y,2021-11-14,RED,58335.64
2524,Model X,2021-10-17,BLACK,92424.76
2525,Model 3,2023-03-28,SILVER,54864.0
2526,Model 3,2022-03-03,BLACK,49845.55
2527,Model S,2021-08-20,GREY,139484.37
2528,Model X,2022-06-15,BLACK,136174.41
2529,Model X,2021-11-04,GREY,110492.54
2530,Model S,2023-04-14,SILVER,108517.72
2531,Model X,2023-02-20,SILVER,110968.85
2532,Model Y,2023-05-23,SILVER,55073.98
2533,Model S,2023-05-23,RED,135175.7
2534,Model S,2021-12-31,SILVER,110939.21
2535,Model Y,2022-04-24,WHITE,54595.88
2536,Model 3,2022-01-03,BLACK,54268.56
2537,Model S,2022-06-25,BLACK,115911.15
2538,Model 3,2022-02-27,GREY,56168.14
2539,Model S,2022-08-26,GREY,84420.05
2540,Model X,2022-04-19,SILVER,149712.84
2541,Model X,2023-07-05,WHITE,107651.09
2542,Model 3,2021-07-27,WHITE,47554.87
2543,Model X,2022-03-09,GREY,120549.6
2544,Model X,2021-07-10,RED,97811.06
2545,Model X,2021-10-21,BLACK,139571.06
2546,Model X,2022-02-13,BLACK,147055.57
2547,Model 3,2022-01-24,GREY,41809.9
2548,Model Y,2021-09-02,RED,54426.01
2549,Model 3,2022-08-31,WHITE,41856.15
2550,Model 3,2022-05-20,BLACK,48212.61
2551,Model X,2022-04-23,WHITE,93486.77
2552,Model X,2021-08-16,RED,114583.12
2553,Model S,2022-03-03,GREY,110135.68
2554,Model Y,2023-03-09,WHITE,53201.42
2555,Model S,2022-05-19,RED,114585.98
2556,Model Y,2022-11-26,WHITE,51431.46
2557,Model 3,2022-07-18,BLACK,41969.07
2558,Model X,2023-04-26,RED,106513.99
2559,Model Y,2023-01-25,WHITE,54756.05
2560,Model S,2023-05-22,WHITE,110996.75
2561,Model X,2022-12-05,BLACK,126049.43
2562,Model S,2021-07-25,RED,83952.89
2563,Model 3,2021-09-24,SILVER,46011.07
2564,Model 3,2023-04-02,GREY,49984.05
2565,Model S,2021-08-08,WHITE,132329.8
2566,Model 3,2023-03-09,RED,45849.28
2567,Model Y,2023-07-05,GREY,60661.94
2568,Model X,2021-08-28,GREY,127595.71
2569,Model S,2022-03-15,BLACK,96756.17
2570,Model X,2022-11-05,RED,118148.98
2571,Model Y,2023-06-04,BLACK,55373.49
2572,Model X,2022-10-17,GREY,112264.19
2573,Model S,2023-03-05,BLACK,90489.5
2574,Model Y,2023-02-27,SILVER,54655.72
2575,Model 3,2023-04-08,GREY,46950.94
2576,Model 3,2021-11-04,GREY,56048.13
2577,Model S,2021-12-24,BLACK,87698.17
2578,Model X,2022-07-12,WHITE,95819.4
2579,Model S,2022-09-23,SILVER,119587.69
2580,Model S,2021-08-24,WHITE,135515.67
2581,Model 3,2021-11-28,BLACK,52989.02
2582,Model Y,2023-05-10,WHITE,56489.05
2583,Model X,2022-10-13,GREY,106720.92
2584,Model 3,2022-12-04,WHITE,51368.43
2585,Model 3,2022-04-03,RED,55416.61
2586,Model Y,2022-12-19,SILVER,53255.1
2587,Model X,2021-12-15,SILVER,141140.96
2588,Model S,2022-11-20,RED,118739.45
2589,Model S,2022-05-24,BLACK,123830.33
2590,Model 3,2021-12-24,BLACK,45229.01
2591,Model S,2023-02-09,GREY,129372.7
2592,Model S,2023-06-11,GREY,130887.48
2593,Model S,2022-04-25,RED,119003.0
2594,Model S,2021-12-06,WHITE,95812.72
2595,Model 3,2021-10-02,GREY,40915.36
2596,Model S,2022-10-09,SILVER,123023.95
2597,Model Y,2023-02-23,GREY,57148.89
2598,Model X,2023-04-19,RED,139720.58
2599,Model 3,2022-11-18,WHITE,40793.26
2600,Model Y,2023-04-21,SILVER,50169.94
2601,Model Y,2021-08-10,BLACK,53433.34
2602,Model 3,2023-02-16,GREY,53223.5
2603,Model S,2022-04-09,RED,85534.56
2604,Model X,2023-02-13,SILVER,128254.92
2605,Model S,2022-03-04,WHITE,111210.9
2606,Model S,2021-12-23,GREY,95269.56
2607,Model Y,2023-06-21,RED,51999.63
2608,Model 3,2022-01-29,WHITE,53638.18
2609,Model Y,2022-06-30,RED,53073.0
2610,Model Y,2022-10-27,RED,53461.83
2611,Model X,2022-03-19,BLACK,132889.95
2612,Model Y,2021-11-21,RED,53647.07
2613,Model S,2023-05-28,GREY,135455.65
2614,Model X,2022-11-10,GREY,145818.05
2615,Model X,2023-03-29,BLACK,130246.42
2616,Model 3,2021-10-14,RED,41080.41
2617,Model Y,2021-10-25,BLACK,60116.87
2618,Model S,2023-06-13,SILVER,131714.16
2619,Model X,2022-02-20,WHITE,115061.0
2620,Model X,2022-03-01,SILVER,127253.51
2621,Model X,2023-01-12,BLACK,90973.78
2622,Model 3,2021-10-02,SILVER,46133.2
2623,Model 3,2022-05-14,BLACK,46355.57
2624,Model S,2023-02-17,SILVER,105326.24
2625,Model S,2023-03-21,GREY,100269.65
2626,Model Y,2022-05-31,WHITE,52447.46
2627,Model S,2022-11-05,BLACK,138678.4
2628,Model S,2022-02-03,SILVER,132754.51
2629,Model Y,2021-10-08,GREY,56462.7
2630,Model S,2023-06-22,WHITE,135820.5
2631,Model 3,2022-05-24,SILVER,40744.31
2632,Model X,2022-03-09,BLACK,112049.85
2633,Model S,2023-04-02,RED,123979.5
2634,Model 3,2023-06-15,WHITE,56708.77
2635,Model X,2022-04-06,SILVER,144920.89
2636,Model X,2022-10-10,RED,126419.28
2637,Model Y,2023-02-07,WHITE,56288.55
2638,Model X,2022-07-13,WHITE,147853.07
2639,Model S,2023-01-26,WHITE,136877.7
2640,Model 3,2022-05-06,WHITE,41244.46
2641,Model S,2022-10-03,RED,82978.93
2642,Model 3,2023-06-24,WHITE,41234.81
2643,Model S,2021-11-27,BLACK,104725.25
2644,Model S,2023-03-23,GREY,128177.25
2645,Model S,2023-07-02,SILVER,138762.12
2646,Model Y,2022-11-28,SILVER,51892.64
2647,Model X,2022-10-02,WHITE,116631.89
2648,Model 3,2023-05-21,BLACK,45804.55
2649,Model Y,2022-11-22,RED,59890.01
2650,Model S,2023-01-07,RED,90833.38
2651,Model S,2022-03-26,GREY,137447.21
2652,Model S,2021-10-08,RED,129480.93
2653,Model X,2021-12-03,WHITE,100866.82
2654,Model S,2022-01-01,BLACK,97331.87
2655,Model X,2021-09-16,WHITE,141587.03
2656,Model S,2021-09-16,SILVER,109044.35
2657,Model Y,2022-08-28,WHITE,60574.81
2658,Model S,2023-07-03,WHITE,115971.08
2659,Model S,2023-04-17,RED,87677.76
2660,Model S,2022-08-25,BLACK,86131.23
2661,Model Y,2022-10-10,RED,50127.49
2662,Model S,2021-12-21,SILVER,112669.66
2663,Model X,2022-09-13,GREY,149582.33
2664,Model X,2022-02-24,WHITE,101816.56
2665,Model 3,2021-11-25,RED,50206.42
2666,Model 3,2023-05-10,SILVER,41602.73
2667,Model X,2022-08-11,GREY,131516.19
2668,Model Y,2023-01-31,WHITE,58526.9
2669,Model Y,2022-12-12,SILVER,57121.05
2670,Model X,2022-07-07,BLACK,148506.2
2671,Model X,2023-02-28,SILVER,109876.34
2672,Model 3,2023-01-07,BLACK,53760.21
2673,Model Y,2023-07-10,GREY,52911.22
2674,Model S,2022-01-22,RED,87858.28
2675,Model X,2023-04-27,RED,136251.65
2676,Model S,2022-05-18,RED,95458.83
2677,Model 3,2023-03-05,RED,56176.73
2678,Model Y,2022-03-27,BLACK,55573.18
2679,Model X,2021-10-03,GREY,111301.8
2680,Model S,2022-03-15,SILVER,114709.49
2681,Model S,2022-03-15,WHITE,98913.11
2682,Model 3,2023-06-26,BLACK,51741.06
2683,Model X,2023-05-30,BLACK,119730.24
2684,Model S,2023-06-09,RED,84181.74
2685,Model 3,2022-07-08,BLACK,41135.54
2686,Model S,2022-01-05,RED,128415.51
2687,Model S,2023-05-07,RED,121318.87
2688,Model X,2022-01-06,RED,132883.58
2689,Model 3,2022-02-04,RED,52270.73
2690,Model X,2022-09-01,RED,143421.39
2691,Model X,2022-05-17,SILVER,142436.33
2692,Model S,2021-12-27,GREY,123615.08
2693,Model Y,2023-04-18,BLACK,59808.92
2694,Model 3,2023-04-12,SILVER,40627.8
2695,Model X,2022-10-15,RED,138185.79
2696,Model Y,2022-08-29,BLACK,53187.29
2697,Model X,2022-10-26,GREY,121125.91
2698,Model Y,2021-11-23,BLACK,51874.88
2699,Model Y,2021-08-23,SILVER,50869.88
2700,Model S,2021-09-10,GREY,83620.34
2701,Model 3,2022-03-30,GREY,52913.15
2702,Model Y,2022-04-11,RED,57095.34
2703,Model Y,2023-03-02,RED,53120.97
2704,Model 3,2023-02-11,WHITE,43150.51
2705,Model X,2022-12-03,BLACK,122070.25
2706,Model S,2021-08-24,WHITE,117752.42
2707,Model 3,2022-05-24,SILVER,43770.86
2708,Model 3,2022-10-20,RED,41055.14
2709,Model S,2021-09-23,BLACK,133537.56
2710,Model S,2021-07-26,WHITE,92066.47
2711,Model S,2023-02-09,SILVER,97864.73
2712,Model Y,2022-04-14,GREY,60001.09
2713,Model X,2022-01-19,GREY,94535.4
2714,Model S,2022-08-20,SILVER,126919.7
2715,Model 3,2022-12-29,SILVER,50916.41
2716,Model Y,2022-07-30,WHITE,58113.88
2717,Model Y,2021-12-01,RED,53546.96
2718,Model S,2023-06-15,GREY,123488.8
2719,Model X,2021-12-17,WHITE,116399.87
2720,Model Y,2021-08-16,RED,54016.71
2721,Model Y,2021-11-01,WHITE,52924.54
2722,Model 3,2022-11-05,RED,48936.17
2723,Model S,2023-03-25,GREY,113038.05
2724,Model X,2022-11-04,SILVER,149637.63
2725,Model S,2021-07-12,WHITE,138814.27
2726,Model 3,2022-07-12,BLACK,48047.46
2727,Model X,2021-08-27,GREY,129678.56
2728,Model Y,2021-08-25,GREY,60976.86
2729,Model S,2021-11-29,SILVER,113408.94
2730,Model Y,2022-12-25,BLACK,59247.51
2731,Model 3,2022-09-26,RED,55081.48
2732,Model X,2023-06-24,WHITE,94640.49
2733,Model 3,2022-01-04,RED,53528.2
2734,Model Y,2022-08-15,SILVER,51229.05
2735,Model Y,2023-04-27,BLACK,57641.66
2736,Model 3,2022-08-29,GREY,53513.77
2737,Model 3,2022-09-04,RED,54024.2
2738,Model X,2021-08-16,SILVER,95086.39
2739,Model Y,2022-10-01,GREY,51253.39
2740,Model 3,2023-06-15,GREY,50137.59
2741,Model S,2021-12-16,GREY,82835.97
2742,Model S,2022-04-01,SILVER,128905.25
2743,Model 3,2021-12-13,WHITE,52074.61
2744,Model 3,2023-05-05,GREY,47904.98
2745,Model X,2023-01-02,WHITE,98918.12
2746,Model Y,2023-02-10,BLACK,56488.61
2747,Model X,2023-05-28,BLACK,146352.99
2748,Model Y,2023-02-02,GREY,54248.76
2749,Model S,2022-01-13,SILVER,113152.93
2750,Model S,2022-12-29,GREY,93978.96
2751,Model Y,2022-04-25,GREY,53292.18
2752,Model 3,2022-01-24,SILVER,47508.75
2753,Model Y,2022-03-23,GREY,51407.38
2754,Model Y,2021-10-04,WHITE,57346.56
2755,Model S,2022-02-15,WHITE,110970.69
2756,Model 3,2023-01-17,SILVER,50916.94
2757,Model Y,2023-07-02,GREY,56687.53
2758,Model 3,2021-11-17,SILVER,54316.83
2759,Model 3,2022-07-11,RED,52723.12
2760,Model S,2021-09-11,RED,111773.67
2761,Model 3,2023-02-18,RED,48009.82
2762,Model Y,2022-02-17,RED,60765.77
2763,Model 3,2022-01-01,SILVER,55486.93
2764,Model S,2022-07-20,BLACK,91622.04
2765,Model Y,2022-11-08,GREY,50461.35
2766,Model S,2022-03-26,WHITE,130022.56
2767,Model Y,2023-02-28,SILVER,55317.76
2768,Model X,2023-05-23,RED,114473.59
2769,Model 3,2021-10-23,RED,40286.19
2770,Model S,2023-05-31,SILVER,124164.44
2771,Model S,2023-06-15,SILVER,128482.01
2772,Model S,2023-06-28,WHITE,106630.12
2773,Model S,2022-06-07,SILVER,89208.23
2774,Model S,2022-12-01,SILVER,124346.59
2775,Model Y,2022-10-20,SILVER,59573.08
2776,Model S,2023-04-11,WHITE,105539.31
2777,Model S,2022-07-10,GREY,99430.29
2778,Model 3,2023-03-07,WHITE,55701.02
2779,Model X,2022-01-23,BLACK,103844.92
2780,Model 3,2021-11-27,RED,48906.51
2781,Model 3,2022-02-28,SILVER,54007.36
2782,Model X,2022-01-20,RED,146746.41
2783,Model S,2023-02-20,GREY,101193.61
2784,Model X,2022-08-15,RED,129686.76
2785,Model S,2022-07-04,BLACK,118218.41
2786,Model S,2021-08-31,BLACK,117703.93
2787,Model S,2023-04-06,GREY,109873.38
2788,Model S,2022-08-03,GREY,119074.13
2789,Model Y,2022-01-14,SILVER,55704.42
2790,Model 3,2023-04-21,GREY,50849.99
2791,Model X,2021-10-21,BLACK,137779.11
2792,Model Y,2022-05-06,SILVER,53623.25
2793,Model 3,2022-07-09,WHITE,48947.41
2794,Model 3,2022-09-27,SILVER,41473.47
2795,Model X,2022-12-12,GREY,137500.0
2796,Model Y,2021-09-05,GREY,52658.8
2797,Model S,2023-04-08,SILVER,81151.51
2798,Model S,2022-06-30,WHITE,88440.47
2799,Model S,2022-09-22,RED,118131.12
2800,Model 3,2022-04-06,GREY,50526.1
2801,Model Y,2023-01-12,WHITE,53978.07
2802,Model 3,2023-04-27,WHITE,49176.28
2803,Model 3,2022-12-15,BLACK,47178.96
2804,Model 3,2022-10-06,RED,47580.83
2805,Model S,2023-03-09,GREY,87656.79
2806,Model S,2023-05-02,SILVER,103603.7
2807,Model X,2022-04-07,BLACK,136272.18
2808,Model 3,2022-04-16,WHITE,46825.36
2809,Model S,2021-12-09,BLACK,82845.26
2810,Model Y,2023-04-29,SILVER,53728.29
2811,Model Y,2021-12-28,SILVER,59211.53
2812,Model S,2023-02-23,SILVER,121174.0
2813,Model X,2022-01-14,WHITE,113141.56
2814,Model Y,2022-12-06,SILVER,59524.2
2815,Model X,2022-09-18,SILVER,111854.99
2816,Model X,2023-04-13,BLACK,141589.86
2817,Model Y,2022-12-06,SILVER,60425.14
2818,Model 3,2023-02-09,BLACK,54358.89
2819,Model X,2023-01-21,GREY,125368.63
2820,Model S,2022-01-31,SILVER,100790.78
2821,Model S,2023-07-03,GREY,91328.06
2822,Model Y,2023-01-22,GREY,60383.15
2823,Model 3,2023-01-22,GREY,56178.99
2824,Model Y,2022-07-05,BLACK,55734.49
2825,Model 3,2022-10-19,BLACK,54494.31
2826,Model X,2022-12-15,WHITE,106177.02
2827,Model 3,2021-10-15,BLACK,40438.51
2828,Model X,2021-08-14,BLACK,90700.71
2829,Model Y,2023-02-11,SILVER,56193.35
2830,Model S,2021-09-23,WHITE,124989.58
2831,Model Y,2023-01-14,RED,55376.17
2832,Model S,2021-12-05,BLACK,86588.77
2833,Model Y,2021-11-01,BLACK,60145.78
2834,Model X,2021-10-05,RED,102501.99
2835,Model X,2022-09-10,GREY,113085.53
2836,Model Y,2021-10-20,SILVER,60239.24
2837,Model 3,2021-09-21,SILVER,52564.19
2838,Model S,2023-07-06,RED,124989.0
2839,Model S,2021-09-07,RED,117393.04
2840,Model 3,2022-06-22,WHITE,56458.44
2841,Model S,2022-12-10,WHITE,135316.39
2842,Model 3,2021-10-11,WHITE,48708.88
2843,Model Y,2022-06-23,RED,60782.01
2844,Model S,2021-07-25,WHITE,129741.72
2845,Model 3,2022-10-27,GREY,45550.99
2846,Model Y,2021-09-12,RED,50463.7
2847,Model 3,2022-07-19,GREY,49846.28
2848,Model 3,2021-08-24,BLACK,44912.76
2849,Model 3,2022-02-14,SILVER,50088.62
2850,Model 3,2021-12-11,SILVER,46788.07
2851,Model Y,2022-06-05,BLACK,56239.44
2852,Model X,2022-07-14,SILVER,148361.88
2853,Model Y,2023-06-24,WHITE,51956.34
2854,Model S,2022-11-11,WHITE,110939.46
2855,Model Y,2021-11-11,BLACK,51826.38
2856,Model S,2023-01-23,BLACK,98162.58
2857,Model Y,2022-02-16,WHITE,54610.84
2858,Model 3,2023-05-10,GREY,54395.24
2859,Model S,2023-05-11,BLACK,124807.38
2860,Model Y,2022-01-09,GREY,52407.93
2861,Model 3,2021-09-13,WHITE,44309.12
2862,Model X,2023-07-09,WHITE,132144.58
2863,Model X,2023-05-10,GREY,135892.31
2864,Model 3,2022-05-16,RED,56888.0
2865,Model 3,2023-03-11,WHITE,42758.52
2866,Model S,2021-10-22,RED,129108.63
2867,Model X,2022-08-30,BLACK,98984.18
2868,Model X,2022-03-28,RED,117013.17
2869,Model 3,2022-11-08,WHITE,47650.46
2870,Model X,2021-11-05,BLACK,126187.0
2871,Model 3,2022-11-19,WHITE,44802.57
2872,Model S,2022-01-20,RED,125769.05
2873,Model 3,2022-03-04,SILVER,44715.22
2874,Model Y,2021-12-11,WHITE,60903.79
2875,Model S,2021-07-23,BLACK,90035.16
2876,Model X,2022-07-16,WHITE,135811.33
2877,Model Y,2021-11-22,BLACK,60902.61
2878,Model S,2022-07-23,WHITE,133886.74
2879,Model X,2022-02-20,BLACK,147803.16
2880,Model Y,2021-07-19,RED,60858.73
2881,Model 3,2022-11-05,RED,45031.6
2882,Model S,2022-10-26,WHITE,109191.99
2883,Model S,2022-03-20,WHITE,98723.0
2884,Model S,2022-07-04,WHITE,101530.81
2885,Model 3,2022-12-09,RED,53068.67
2886,Model X,2022-04-17,WHITE,98276.96
2887,Model 3,2022-12-01,BLACK,48375.14
2888,Model S,2023-01-17,BLACK,108309.97
2889,Model X,2021-12-25,SILVER,106525.15
2890,Model S,2022-11-21,GREY,111485.94
2891,Model 3,2023-01-25,RED,55356.09
2892,Model 3,2021-09-12,WHITE,53156.38
2893,Model Y,2022-05-14,GREY,51879.24
2894,Model X,2022-04-17,BLACK,96075.97
2895,Model S,2021-10-09,BLACK,135900.91
2896,Model 3,2022-07-29,WHITE,54477.45
2897,Model 3,2022-06-02,SILVER,49292.83
2898,Model S,2021-10-24,GREY,104908.13
2899,Model Y,2023-05-27,SILVER,54443.18
2900,Model X,2022-07-19,RED,148378.66
2901,Model Y,2023-04-11,RED,51970.1
2902,Model 3,2022-06-10,RED,54488.52
2903,Model X,2022-07-25,RED,117189.68
2904,Model Y,2021-09-06,RED,50008.12
2905,Model 3,2023-07-01,GREY,45335.16
2906,Model S,2022-04-28,GREY,87244.91
2907,Model 3,2022-12-23,GREY,55214.84
2908,Model S,2022-10-27,WHITE,109623.47
2909,Model 3,2022-10-17,BLACK,47999.55
2910,Model S,2022-07-26,BLACK,102210.56
2911,Model S,2023-03-29,GREY,109216.38
2912,Model S,2022-06-24,GREY,100547.88
2913,Model X,2022-11-19,SILVER,147225.31
2914,Model S,2022-06-29,SILVER,132865.73
2915,Model Y,2022-09-30,RED,58006.64
2916,Model Y,2022-08-08,GREY,50782.51
2917,Model 3,2021-09-21,BLACK,44354.76
2918,Model X,2021-11-13,RED,96350.46
2919,Model 3,2021-08-21,GREY,53677.93
2920,Model 3,2022-02-24,BLACK,45173.65
2921,Model X,2022-05-27,WHITE,133923.4
2922,Model 3,2022-03-14,RED,46578.06
2923,Model X,2021-08-04,BLACK,119197.53
2924,Model 3,2023-03-23,BLACK,48393.37
2925,Model Y,2022-07-21,RED,50993.48
2926,Model X,2023-02-20,SILVER,126108.65
2927,Model S,2022-11-29,BLACK,106622.32
2928,Model X,2022-07-08,WHITE,98211.84
2929,Model Y,2021-08-13,BLACK,53950.97
2930,Model S,2021-09-10,RED,118172.55
2931,Model X,2022-06-14,SILVER,97184.15
2932,Model 3,2023-01-26,SILVER,54814.89
2933,Model Y,2021-09-21,RED,54673.05
2934,Model Y,2023-02-02,RED,57133.41
2935,Model X,2022-01-03,RED,130335.57
2936,Model 3,2022-01-13,BLACK,44327.86
2937,Model S,2023-03-29,WHITE,113503.02
2938,Model X,2022-10-07,WHITE,139564.64
2939,Model 3,2022-01-30,SILVER,40005.69
2940,Model 3,2023-07-01,RED,46288.1
2941,Model S,2022-03-17,WHITE,90511.1
2942,Model 3,2023-04-17,RED,56533.84
2943,Model S,2023-01-14,WHITE,90098.44
2944,Model X,2022-09-04,WHITE,116568.57
2945,Model Y,2021-07-31,WHITE,54370.11
2946,Model 3,2021-11-08,WHITE,56137.89
2947,Model X,2022-08-12,RED,111507.44
2948,Model 3,2021-12-18,RED,43849.01
2949,Model Y,2021-11-19,GREY,55060.23
2950,Model X,2022-10-21,GREY,115457.9
2951,Model Y,2022-10-26,RED,50704.8
2952,Model Y,2022-09-20,WHITE,53249.32
2953,Model Y,2022-11-28,SILVER,57595.12
2954,Model Y,2022-12-24,GREY,51561.92
2955,Model S,2023-01-12,WHITE,112434.06
2956,Model S,2022-06-14,WHITE,109374.36
2957,Model Y,2023-01-29,RED,56701.43
2958,Model X,2021-09-05,SILVER,92191.52
2959,Model 3,2022-01-12,RED,55623.65
2960,Model 3,2022-01-20,RED,44846.73
2961,Model S,2022-10-16,GREY,115263.21
2962,Model X,2022-11-30,BLACK,103934.91
2963,Model X,2021-11-30,GREY,100177.11
2964,Model 3,2022-03-30,BLACK,46660.9
2965,Model Y,2021-12-16,BLACK,56330.41
2966,Model Y,2022-08-05,GREY,50119.96
2967,Model S,2022-04-23,BLACK,86624.96
2968,Model S,2021-11-15,RED,112968.42
2969,Model 3,2022-11-30,WHITE,44426.93
2970,Model X,2023-05-29,GREY,133670.32
2971,Model Y,2023-05-11,WHITE,51864.24
2972,Model Y,2021-10-01,WHITE,60581.71
2973,Model X,2023-06-15,BLACK,133848.85
2974,Model Y,2022-03-25,RED,54611.71
2975,Model Y,2022-09-26,BLACK,51156.09
2976,Model Y,2023-02-17,RED,50904.5
2977,Model Y,2022-01-23,BLACK,57890.96
2978,Model 3,2022-09-13,RED,47872.81
2979,Model 3,2022-01-14,RED,47109.95
2980,Model 3,2023-01-03,SILVER,54858.3
2981,Model S,2023-05-25,GREY,116467.61
2982,Model S,2022-08-24,RED,82902.19
2983,Model X,2022-12-11,WHITE,91848.52
2984,Model Y,2022-12-27,BLACK,52236.05
2985,Model S,2021-09-05,RED,125113.87
2986,Model 3,2023-04-06,WHITE,49935.83
2987,Model 3,2021-08-21,SILVER,40754.01
2988,Model 3,2022-10-20,RED,49636.45
2989,Model X,2022-04-25,BLACK,124701.5
2990,Model 3,2022-01-03,WHITE,49957.55
2991,Model 3,2023-04-25,SILVER,48655.37
2992,Model 3,2021-11-07,GREY,46470.8
2993,Model S,2023-03-17,WHITE,109667.15
2994,Model S,2023-01-03,SILVER,105642.63
2995,Model Y,2021-10-07,WHITE,50482.33
2996,Model Y,2022-12-28,WHITE,53988.56
2997,Model Y,2021-07-14,WHITE,58105.99
2998,Model X,2021-08-26,RED,138520.82
2999,Model S,2022-12-21,RED,111590.07
3000,Model 3,2023-03-29,BLACK,53500.52
3001,Model 3,2023-01-01,BLACK,56087.91
3002,Model X,2022-07-25,RED,148012.38
3003,Model S,2021-12-18,BLACK,118876.14
3004,Model S,2022-08-22,SILVER,82723.73
3005,Model S,2022-12-25,WHITE,111359.13
3006,Model X,2022-01-06,RED,145505.28
3007,Model S,2023-02-03,WHITE,105216.48
3008,Model 3,2023-01-25,GREY,46002.06
3009,Model 3,2021-10-24,RED,43759.93
3010,Model S,2022-03-27,SILVER,137016.77
3011,Model Y,2023-03-05,BLACK,55623.79
3012,Model S,2022-02-12,RED,136060.82
3013,Model 3,2023-04-08,RED,54178.19
3014,Model S,2022-11-23,SILVER,130924.6
3015,Model X,2021-11-14,SILVER,92383.39
3016,Model 3,2023-03-07,WHITE,49239.0
3017,Model S,2022-10-23,RED,115603.28
3018,Model S,2022-02-03,SILVER,89834.19
3019,Model S,2021-12-09,SILVER,103411.17
3020,Model Y,2023-06-13,BLACK,57086.2
3021,Model X,2021-08-01,BLACK,122575.69
3022,Model Y,2022-08-21,RED,51856.9
3023,Model X,2023-05-06,GREY,113908.02
3024,Model S,2023-06-20,BLACK,99773.94
3025,Model S,2022-11-03,GREY,114306.97
3026,Model 3,2022-10-03,WHITE,54740.82
3027,Model 3,2022-11-12,SILVER,43874.19
3028,Model 3,2022-10-24,WHITE,56223.53
3029,Model 3,2021-08-22,SILVER,51112.95
3030,Model S,2022-11-26,SILVER,134266.73
3031,Model 3,2023-01-26,SILVER,51442.54
3032,Model X,2021-11-23,BLACK,138068.69
3033,Model X,2022-03-25,GREY,120293.58
3034,Model X,2022-06-17,SILVER,90829.03
3035,Model 3,2022-02-19,RED,45676.2
3036,Model X,2022-04-24,WHITE,93756.96
3037,Model S,2021-09-27,RED,130694.99
3038,Model 3,2022-07-19,WHITE,47775.34
3039,Model X,2022-08-25,GREY,143031.11
3040,Model Y,2022-02-19,WHITE,60902.85
3041,Model S,2022-03-15,WHITE,105643.4
3042,Model 3,2023-03-20,WHITE,50679.58
3043,Model Y,2022-02-05,BLACK,59452.28
3044,Model X,2022-05-31,WHITE,132285.75
3045,Model X,2023-02-27,GREY,118538.89
3046,Model S,2023-01-12,GREY,91988.04
3047,Model Y,2023-05-19,SILVER,59917.55
3048,Model S,2022-11-01,SILVER,80888.07
3049,Model 3,2021-12-06,SILVER,45569.53
3050,Model S,2021-11-14,SILVER,104637.45
3051,Model Y,2023-05-27,WHITE,55134.37
3052,Model X,2023-02-08,RED,95998.43
3053,Model 3,2022-10-30,BLACK,50396.81
3054,Model S,2022-07-26,RED,134536.56
3055,Model 3,2022-01-11,BLACK,46755.18
3056,Model Y,2022-10-30,SILVER,55613.34
3057,Model 3,2023-03-18,SILVER,52032.95
3058,Model 3,2023-06-02,BLACK,51788.2
3059,Model S,2023-04-29,GREY,121028.7
3060,Model S,2022-08-30,RED,125075.55
3061,Model S,2022-03-22,BLACK,87691.25
3062,Model X,2022-09-07,GREY,123155.88
3063,Model X,2022-10-09,RED,134099.03
3064,Model S,2021-12-08,WHITE,99530.24
3065,Model Y,2022-09-09,RED,57172.23
3066,Model S,2022-01-28,GREY,133006.61
3067,Model S,2022-06-21,BLACK,91708.3
3068,Model 3,2022-07-18,SILVER,52654.04
3069,Model 3,2021-07-24,SILVER,43514.91
3070,Model X,2021-08-15,BLACK,90225.31
3071,Model S,2023-04-07,RED,97631.87
3072,Model X,2022-03-14,SILVER,132842.19
3073,Model X,2022-05-11,BLACK,111281.45
3074,Model 3,2022-11-07,GREY,45904.16
3075,Model X,2022-07-13,WHITE,127598.33
3076,Model Y,2021-12-17,RED,57934.2
3077,Model Y,2022-04-23,BLACK,60475.43
3078,Model X,2022-06-18,BLACK,122301.02
3079,Model S,2022-08-26,RED,129623.36
3080,Model 3,2022-08-07,SILVER,46836.4
3081,Model 3,2021-09-08,WHITE,51153.57
3082,Model X,2022-04-21,RED,119201.81
3083,Model S,2022-10-03,WHITE,86353.06
3084,Model 3,2021-07-16,WHITE,56675.47
3085,Model 3,2021-08-11,BLACK,47637.01
3086,Model S,2022-10-29,RED,130499.28
3087,Model X,2023-05-02,SILVER,125528.08
3088,Model X,2021-07-23,GREY,97104.57
3089,Model S,2022-09-25,WHITE,126568.36
3090,Model X,2023-01-30,WHITE,110798.73
3091,Model 3,2022-09-13,SILVER,51563.98
3092,Model Y,2021-12-16,SILVER,58675.52
3093,Model X,2022-04-04,GREY,135494.23
3094,Model 3,2023-01-04,GREY,54651.78
3095,Model 3,2022-08-28,BLACK,51844.28
3096,Model Y,2023-04-25,GREY,50736.38
3097,Model Y,2022-06-24,BLACK,51108.37
3098,Model S,2022-01-14,SILVER,87322.82
3099,Model Y,2021-12-22,WHITE,51673.14
3100,Model S,2021-10-19,WHITE,136054.75
3101,Model 3,2021-12-05,SILVER,41795.34
3102,Model S,2021-08-28,RED,107266.17
3103,Model S,2021-08-28,SILVER,116639.16
3104,Model X,2022-04-20,RED,149711.97
3105,Model X,2022-04-10,GREY,118300.38
